mean,median,max,min,membership,cluster
2.0,2.0,3,1,16,1
5.916666666666667,6.0,9,4,23,0
5.833333333333333,6.0,8,3,23,0
5.666666666666667,6.0,8,4,23,0
5.333333333333333,5.5,8,3,23,0
5.666666666666667,6.0,8,2,23,0
5.0,4.5,7,3,23,2
5.25,6.0,8,2,23,0
5.083333333333333,5.0,8,3,23,0
6.0,6.0,8,3,23,0
5.833333333333333,6.0,8,5,23,0
4.916666666666667,5.0,8,2,23,0
5.583333333333333,6.0,8,3,23,0
5.75,5.5,8,4,23,0
5.25,5.0,8,3,23,0
6.25,6.0,8,5,23,0
5.833333333333333,5.5,8,3,23,0
4.583333333333333,4.0,7,3,23,2
4.0,4.0,4,4,13,1
5.333333333333333,6.0,7,3,23,0
5.333333333333333,5.5,8,3,23,0
5.166666666666667,5.5,8,2,23,0
4.916666666666667,4.5,7,3,23,2
6.166666666666667,6.5,7,4,23,0
6.166666666666667,6.0,9,3,23,0
2.5,2.5,3,2,13,1
4.75,5.0,7,1,23,2
6.25,6.0,8,4,23,0
6.333333333333333,7.0,8,4,23,0
6.333333333333333,7.0,9,3,23,0
2.5,2.5,4,1,13,1
4.916666666666667,4.5,8,2,23,0
5.916666666666667,5.0,10,3,23,0
5.583333333333333,5.0,8,4,23,0
2.333333333333333,2.0,4,1,17,1
5.5,5.0,8,3,23,0
5.166666666666667,5.0,9,3,23,0
5.5,5.0,9,3,23,0
4.0,4.0,7,2,21,2
4.2,4.0,8,2,21,2
3.9,5.0,7,1,21,2
6.0,6.0,10,3,23,0
3.7777777777777777,4.0,6,2,20,1
5.75,6.0,9,2,23,0
5.583333333333333,5.5,8,3,23,0
5.416666666666667,5.5,9,3,23,0
1.0,1.0,1,1,12,1
4.0,4.0,4,4,12,1
3.0,3.0,3,3,12,1
4.0,4.0,4,4,12,1
3.0,3.0,3,3,12,1
2.0,2.0,2,2,12,1
3.0,3.0,3,3,12,1
1.0,1.0,1,1,12,1
4.0,4.0,4,4,12,1
5.5,5.0,7,4,23,0
4.454545454545454,5.0,6,2,22,2
4.166666666666667,4.0,7,1,23,2
5.583333333333333,6.0,8,3,23,0
4.583333333333333,4.5,8,2,23,2
4.416666666666667,5.0,7,1,23,2
4.2727272727272725,4.0,6,2,22,2
6.166666666666667,6.5,9,3,23,0
3.1818181818181817,4.0,6,1,22,1
3.363636363636364,3.0,8,1,22,2
5.0,5.0,8,2,23,0
5.25,5.5,7,3,23,0
5.166666666666667,5.0,8,3,23,0
5.583333333333333,5.5,8,4,23,0
5.416666666666667,5.5,10,2,23,0
6.166666666666667,6.0,9,4,23,0
6.083333333333333,6.0,9,4,23,0
5.666666666666667,6.0,9,3,23,0
3.8181818181818175,4.0,6,1,22,1
3.0,3.0,3,3,12,1
5.666666666666667,6.0,9,3,23,0
5.166666666666667,5.5,8,2,23,0
3.0,3.0,3,3,12,1
4.916666666666667,5.0,8,2,23,0
6.0,6.0,8,4,23,0
5.5,5.0,9,4,23,0
6.0,6.5,7,4,23,0
3.2857142857142856,3.0,5,2,18,1
5.166666666666667,5.0,8,2,23,0
5.833333333333333,6.0,7,3,23,0
6.25,6.0,11,4,23,0
5.333333333333333,5.0,7,4,23,0
3.0,3.0,3,3,12,1
4.916666666666667,5.0,8,2,23,0
2.0,2.0,2,2,12,1
5.75,5.5,8,1,23,0
5.666666666666667,6.0,8,3,23,0
2.333333333333333,2.0,5,1,16,1
2.2,2.0,3,1,15,1
5.666666666666667,6.0,7,4,22,0
6.166666666666667,7.0,7,4,22,0
4.090909090909091,5.0,6,2,21,2
6.0,6.0,10,4,22,0
6.333333333333333,6.5,9,4,22,0
5.916666666666667,6.0,10,3,22,0
5.0,5.0,7,3,22,0
4.454545454545454,4.0,8,2,21,0
6.083333333333333,6.0,9,3,22,0
3.0,3.0,4,2,17,1
5.166666666666667,5.0,7,3,22,0
5.75,6.0,7,4,22,0
3.8181818181818175,4.0,7,2,21,2
6.666666666666667,7.0,10,4,22,0
5.166666666666667,5.0,9,3,22,0
3.4545454545454546,3.0,8,1,21,2
5.5,6.0,8,3,22,0
5.416666666666667,6.0,7,3,22,0
5.25,5.0,7,3,22,0
5.583333333333333,6.0,9,3,22,0
5.666666666666667,6.0,9,3,22,0
6.083333333333333,6.0,8,5,22,0
6.083333333333333,5.5,9,3,22,0
6.333333333333333,6.0,10,4,22,0
5.5,5.0,9,3,22,0
5.416666666666667,5.0,8,4,22,0
5.75,6.0,9,1,22,0
5.416666666666667,5.5,8,1,22,0
5.083333333333333,5.0,7,4,22,0
6.5,6.0,10,3,22,0
4.916666666666667,4.5,8,3,22,0
6.083333333333333,6.0,8,2,22,0
5.416666666666667,6.0,8,1,22,0
6.0,6.0,8,4,22,0
6.5,6.0,10,4,22,0
6.583333333333333,6.5,9,3,22,0
6.166666666666667,6.0,8,4,22,0
5.333333333333333,5.5,7,4,22,0
5.166666666666667,5.5,8,3,22,0
5.25,5.5,7,3,22,0
5.416666666666667,5.0,10,3,22,0
6.166666666666667,6.0,8,4,22,0
6.083333333333333,6.0,8,3,22,0
5.833333333333333,6.0,8,3,22,0
5.583333333333333,6.0,8,2,22,0
5.0,4.0,8,3,22,0
5.833333333333333,6.0,8,4,22,0
3.3,3.5,6,1,20,1
5.5,5.0,8,3,22,0
4.833333333333333,5.5,7,2,22,2
5.083333333333333,5.0,8,2,22,0
5.666666666666667,5.5,8,3,22,0
5.833333333333333,6.0,8,4,22,0
5.833333333333333,5.5,9,4,22,0
5.0,5.5,8,2,22,0
4.916666666666667,4.0,8,2,22,0
6.083333333333333,6.5,9,2,22,0
5.666666666666667,6.0,8,3,22,0
5.75,6.0,9,4,22,0
2.0,2.0,2,2,11,1
4.0,4.0,5,3,12,1
2.5,2.5,4,1,12,1
2.5,2.5,4,1,12,1
3.5,3.5,5,2,12,1
5.333333333333333,5.5,7,3,22,0
2.0,2.0,2,2,12,1
5.333333333333333,5.0,8,3,22,0
2.5,2.5,3,2,12,1
3.0,3.0,3,3,12,1
2.5,2.5,4,1,12,1
2.5,2.5,3,2,12,1
2.0,2.0,2,2,11,1
2.0,2.0,2,2,11,1
2.0,2.0,2,2,11,1
1.0,1.0,1,1,11,1
5.0,5.0,5,5,11,0
5.5,5.0,9,3,22,0
2.0,2.0,2,2,11,1
2.0,2.0,2,2,11,1
4.916666666666667,5.5,8,2,22,0
4.0,4.0,4,4,11,1
4.0,4.0,4,4,11,1
5.833333333333333,6.0,7,4,22,0
5.916666666666667,6.0,8,4,22,0
1.0,1.0,1,1,11,1
1.0,1.0,1,1,11,1
6.083333333333333,6.0,8,4,22,0
3.0,3.0,3,3,11,1
5.75,5.5,7,4,22,0
6.25,6.0,8,5,22,0
3.5,3.5,4,3,12,1
1.0,1.0,1,1,12,1
3.5,3.5,6,1,12,1
3.0,3.0,4,2,12,1
5.666666666666667,6.0,7,3,22,0
5.166666666666667,5.0,6,4,22,2
6.083333333333333,6.0,8,4,22,0
3.0,3.0,5,1,12,1
5.75,5.5,8,2,22,0
2.0,2.0,2,2,11,1
5.583333333333333,5.5,7,4,22,0
2.0,2.0,2,2,11,1
2.5,2.5,4,1,12,1
1.0,1.0,1,1,10,1
4.5,5.0,7,2,19,0
3.0,3.0,3,3,11,1
5.583333333333333,6.0,8,3,21,0
3.5,3.0,7,1,19,1
6.583333333333333,7.0,9,2,21,0
2.5,2.5,3,2,11,1
5.333333333333333,5.0,8,3,21,0
3.5,3.5,4,3,11,1
6.083333333333333,6.0,10,3,21,0
6.25,6.0,10,3,21,0
5.916666666666667,6.0,8,4,21,0
5.416666666666667,5.0,7,3,21,0
3.727272727272727,4.0,6,2,20,1
2.0,2.0,2,2,10,1
6.833333333333333,7.0,9,3,21,0
2.0,2.0,2,2,10,1
2.0,2.0,2,2,10,1
1.5,1.5,2,1,11,1
5.833333333333333,6.0,9,3,21,0
2.0,2.0,3,1,11,1
2.0,2.0,3,1,11,1
6.0,6.0,8,4,21,0
2.0,2.0,2,2,10,1
3.5,3.5,5,2,11,1
3.0,3.0,4,2,11,1
5.416666666666667,5.0,9,3,21,0
2.0,2.0,2,2,10,1
2.5,2.5,3,2,11,1
5.416666666666667,6.0,7,4,21,0
1.0,1.0,1,1,10,1
1.0,1.0,1,1,10,1
3.5,3.5,5,2,11,1
1.0,1.0,1,1,11,1
5.833333333333333,6.0,8,3,21,0
5.333333333333333,5.5,7,3,21,0
5.583333333333333,5.5,9,3,21,0
3.5,3.5,4,3,11,1
6.0,6.5,9,2,21,0
2.5,2.5,3,2,11,1
6.25,6.0,8,5,21,0
5.666666666666667,5.5,7,4,21,0
5.083333333333333,5.0,8,3,21,0
6.583333333333333,7.0,11,3,21,0
5.833333333333333,6.0,10,2,21,0
3.0,3.0,4,2,12,1
2.333333333333333,3.0,3,1,12,1
3.0,4.0,4,1,12,1
3.0,3.0,4,2,12,1
3.0,3.0,3,3,12,1
1.0,1.0,1,1,10,1
3.0,2.0,5,2,12,1
2.0,2.0,2,2,12,1
4.0,4.0,5,3,12,1
3.333333333333333,3.0,5,2,12,1
1.3333333333333333,1.0,2,1,12,1
2.0,2.0,3,1,12,1
6.166666666666667,6.0,9,3,21,0
6.25,6.5,10,2,21,0
6.083333333333333,6.0,9,4,21,0
6.083333333333333,6.0,10,3,21,0
5.666666666666667,6.0,9,3,21,0
5.75,6.0,7,3,21,0
6.666666666666667,7.0,9,4,21,0
5.25,5.0,7,3,21,0
5.75,6.0,9,2,21,0
5.666666666666667,6.0,8,2,21,0
6.25,6.5,9,4,21,0
5.666666666666667,6.0,8,2,21,0
6.083333333333333,5.5,9,4,21,0
5.583333333333333,5.0,11,3,21,0
5.416666666666667,5.5,8,3,21,0
6.333333333333333,6.5,10,3,21,0
5.333333333333333,5.5,7,2,21,0
2.6666666666666665,2.0,5,1,12,1
5.916666666666667,6.5,8,4,21,0
4.833333333333333,5.0,9,1,21,0
5.0,4.5,9,3,21,0
5.666666666666667,5.5,9,3,21,0
6.0,5.0,10,4,21,0
6.0,5.5,9,3,21,0
5.5,5.0,7,4,21,0
4.833333333333333,4.5,8,3,21,0
5.75,5.0,9,4,21,0
3.727272727272727,4.0,6,2,20,1
5.666666666666667,5.5,7,4,21,0
5.666666666666667,5.0,10,3,21,0
6.25,6.0,8,4,21,0
5.0,5.0,5,5,10,0
5.75,5.5,9,3,21,0
6.166666666666667,6.0,9,4,21,0
5.833333333333333,6.0,8,4,21,0
4.181818181818182,4.0,8,2,20,0
5.583333333333333,5.5,8,4,21,0
6.0,6.0,8,4,21,0
3.0,3.0,3,3,10,1
2.6666666666666665,3.0,4,1,14,1
5.833333333333333,6.0,9,2,20,0
2.0,2.0,3,1,14,1
6.0,6.0,8,4,20,0
5.916666666666667,5.0,9,4,20,0
3.0,3.0,3,3,10,1
2.0,2.0,3,1,10,1
4.5,4.5,7,2,10,0
2.0,2.0,2,2,10,1
6.333333333333333,6.5,9,4,20,0
3.0,3.0,4,2,10,1
5.5,5.0,7,5,20,0
3.0,3.0,4,2,10,1
5.666666666666667,5.0,10,2,20,0
5.5,6.0,8,3,20,0
6.5,6.5,9,5,20,0
5.666666666666667,5.5,8,3,20,0
5.166666666666667,5.0,9,1,20,0
5.416666666666667,5.0,8,4,20,0
5.583333333333333,6.0,7,4,20,0
5.916666666666667,5.5,9,4,20,0
5.833333333333333,6.0,8,3,20,0
5.833333333333333,6.5,7,2,20,0
5.75,6.0,8,3,20,0
7.0,7.5,9,4,20,0
5.0,5.0,8,2,20,0
6.166666666666667,6.5,9,2,20,0
5.666666666666667,6.5,9,2,20,0
6.916666666666667,7.0,9,4,20,0
5.75,6.0,8,4,20,0
6.416666666666667,6.5,9,4,20,0
6.833333333333333,6.5,9,4,20,0
4.0,4.0,4,4,9,1
4.0,4.0,4,4,9,1
2.0,2.0,2,2,9,1
5.666666666666667,5.5,9,3,20,0
6.25,5.0,10,4,20,0
1.0,1.0,1,1,9,1
4.363636363636363,5.0,7,1,19,2
2.0,2.0,3,1,11,1
2.333333333333333,3.0,3,1,11,1
3.333333333333333,3.0,5,2,11,1
4.333333333333333,4.0,5,4,11,1
4.0,4.0,5,3,11,1
3.3,2.5,6,2,18,1
3.333333333333333,4.0,4,2,11,1
2.0,2.0,3,1,11,1
5.416666666666667,6.0,8,2,20,0
2.333333333333333,2.0,3,2,11,1
6.333333333333333,6.0,8,5,20,0
6.25,6.0,10,3,20,0
3.8181818181818175,4.0,7,1,19,1
5.583333333333333,6.0,7,4,20,0
5.583333333333333,6.0,9,3,20,0
2.333333333333333,2.0,4,1,11,1
6.083333333333333,6.0,9,3,20,0
3.0,3.0,4,2,12,1
3.727272727272727,4.0,6,1,19,1
6.25,6.0,9,2,20,0
3.6666666666666665,4.0,5,2,11,1
5.916666666666667,5.5,8,4,20,0
4.2727272727272725,4.0,7,2,19,2
4.0,4.0,7,1,19,2
2.0,1.0,4,1,11,1
4.0,5.0,6,1,19,2
3.636363636363636,3.0,6,2,19,1
2.75,2.5,4,2,12,1
3.0,3.0,5,1,12,1
5.083333333333333,5.0,8,1,20,0
2.0,2.0,2,2,9,1
1.0,1.0,1,1,9,1
2.0,2.0,2,2,9,1
3.0,3.0,3,3,10,1
6.166666666666667,6.0,8,4,20,0
3.0,3.0,3,3,9,1
5.916666666666667,6.0,8,4,20,0
5.833333333333333,6.0,9,3,20,0
3.0,3.0,3,3,9,1
3.25,3.0,6,1,20,1
6.0,6.5,8,2,20,0
6.666666666666667,6.5,9,5,20,0
2.75,3.0,4,1,12,1
5.583333333333333,6.0,7,2,20,0
6.333333333333333,6.5,10,3,20,0
3.0,3.0,3,3,9,1
3.0,3.0,4,2,12,1
4.25,4.5,5,3,12,1
2.5,2.0,5,1,12,1
2.25,2.5,3,1,12,1
2.5,2.5,4,1,12,1
3.0,3.0,3,3,9,1
5.916666666666667,6.0,8,2,20,0
2.75,2.5,4,2,12,1
6.0,6.0,8,3,20,0
1.0,1.0,1,1,9,1
4.0,4.0,4,4,9,1
5.583333333333333,5.5,8,4,20,0
4.083333333333333,5.0,6,1,20,2
6.0,6.0,9,3,20,0
6.166666666666667,6.5,8,3,19,0
5.666666666666667,6.0,11,2,19,0
6.333333333333333,6.5,8,4,19,0
5.5,5.0,10,3,19,0
5.666666666666667,6.0,7,4,19,0
3.0,3.0,3,3,8,1
4.454545454545454,4.0,8,2,18,0
5.666666666666667,6.0,7,1,19,0
5.5,5.5,9,2,19,0
5.916666666666667,6.0,9,1,19,0
6.0,5.5,9,3,19,0
6.5,7.0,9,4,19,0
6.666666666666667,6.5,9,4,19,0
6.083333333333333,6.0,9,3,19,0
6.333333333333333,6.0,9,5,19,0
6.083333333333333,6.0,8,4,19,0
5.166666666666667,4.5,8,3,19,0
7.083333333333333,7.0,11,4,19,3
2.0,2.0,2,2,8,1
2.0,2.0,2,2,8,1
4.0,4.0,4,4,8,1
5.916666666666667,6.0,8,3,19,0
5.666666666666667,6.0,7,3,19,0
3.0,3.0,3,3,8,1
2.0,2.0,2,2,8,1
5.0,5.0,5,5,8,0
2.0,2.0,2,2,8,1
2.0,2.0,2,2,8,1
3.090909090909091,3.0,5,1,18,1
4.181818181818182,4.0,8,2,18,0
6.416666666666667,6.5,9,5,19,0
5.5,5.0,9,3,19,0
6.0,6.0,8,4,19,0
2.5,2.5,3,2,9,1
6.75,7.0,9,4,19,0
6.333333333333333,6.5,8,4,19,0
5.75,6.0,9,3,19,0
6.333333333333333,6.0,9,5,19,0
6.166666666666667,6.0,12,3,19,0
5.333333333333333,5.5,8,2,19,0
6.416666666666667,6.5,10,3,19,0
3.6,3.0,5,3,12,1
3.8,4.0,5,2,12,1
6.0,6.0,9,4,19,0
1.8,1.0,4,1,12,1
3.6,4.0,4,3,12,1
6.0,6.0,8,4,19,0
1.8,2.0,3,1,12,1
3.2,4.0,4,2,12,1
2.8,3.0,4,2,12,1
5.333333333333333,5.0,8,2,19,0
5.583333333333333,5.0,9,2,19,0
5.583333333333333,6.0,7,3,19,0
6.666666666666667,6.0,11,4,19,0
2.8,3.0,4,1,12,1
5.75,5.5,10,3,19,0
5.416666666666667,6.0,8,2,19,0
6.166666666666667,6.5,9,4,19,0
5.916666666666667,6.0,8,4,19,0
5.5,5.0,10,3,19,0
6.0,6.0,10,4,19,0
5.75,6.0,7,3,19,0
6.0,5.5,10,3,19,0
6.5,7.0,11,3,19,0
6.333333333333333,6.0,9,4,19,0
5.916666666666667,5.5,9,3,19,0
6.083333333333333,5.5,10,2,19,0
6.583333333333333,6.0,10,4,19,0
1.75,1.5,3,1,11,1
3.5,4.0,5,1,11,1
3.0,2.5,6,1,11,1
3.75,3.0,8,1,11,1
2.0,2.0,3,1,11,1
2.5,2.5,4,1,11,1
3.75,4.0,5,2,11,1
2.5,2.0,4,2,11,1
6.083333333333333,7.0,9,3,19,0
5.666666666666667,6.0,7,4,19,0
5.916666666666667,6.0,8,4,19,0
2.5,2.5,3,2,9,1
3.0,3.0,3,3,9,1
5.166666666666667,5.0,8,1,19,0
6.166666666666667,6.5,8,4,19,0
5.833333333333333,6.0,8,3,19,0
6.166666666666667,6.5,8,3,19,0
7.166666666666667,7.0,12,5,19,3
1.5,1.5,2,1,9,1
6.416666666666667,6.0,10,4,19,0
6.0,6.0,10,3,19,0
3.6666666666666665,3.0,6,2,10,1
2.6666666666666665,2.0,4,2,10,1
2.1666666666666665,2.0,4,1,13,1
6.416666666666667,6.0,11,4,19,0
5.333333333333333,5.5,7,2,19,0
3.6666666666666665,4.0,5,2,10,1
6.25,6.5,9,3,19,0
5.75,5.5,9,2,19,0
5.916666666666667,6.0,8,4,19,0
4.833333333333333,4.5,8,3,19,0
3.333333333333333,4.0,5,1,10,1
3.142857142857143,3.0,6,1,14,1
4.0,4.0,5,3,10,1
7.083333333333333,7.0,10,5,19,3
5.833333333333333,6.0,9,3,19,0
6.583333333333333,6.5,9,4,19,0
4.5,4.5,5,4,9,1
6.416666666666667,7.0,9,3,19,0
5.333333333333333,6.0,8,2,19,0
2.0,2.0,3,1,9,1
3.0,3.0,4,2,9,1
3.5,3.5,5,2,9,1
6.0,6.5,8,3,19,0
2.0,2.0,3,1,9,1
5.75,6.0,9,2,19,0
3.0,3.0,3,3,9,1
6.333333333333333,6.5,8,4,19,0
5.166666666666667,5.0,7,3,19,0
5.833333333333333,6.5,8,2,19,0
3.0,3.0,4,2,10,1
6.5,7.0,9,3,19,0
6.416666666666667,7.5,9,1,19,0
6.083333333333333,6.5,9,2,19,0
5.75,6.0,8,4,18,0
6.083333333333333,6.0,10,4,18,0
6.833333333333333,7.0,10,5,18,3
6.333333333333333,6.0,10,4,18,0
6.5,6.0,11,4,18,0
6.916666666666667,6.5,10,4,18,0
5.916666666666667,6.0,8,4,18,0
6.75,7.0,11,4,18,0
5.333333333333333,5.5,8,2,18,0
6.25,6.0,9,4,18,0
5.583333333333333,5.5,7,4,18,0
5.666666666666667,5.5,8,5,18,0
6.666666666666667,6.0,12,4,18,0
5.833333333333333,6.0,9,3,18,0
6.25,6.5,9,3,18,0
6.333333333333333,6.0,10,4,18,0
6.416666666666667,6.0,9,4,18,0
6.833333333333333,7.0,9,4,18,0
7.0,7.0,11,4,18,3
6.5,7.0,8,4,18,0
5.833333333333333,5.5,9,1,18,0
6.25,6.0,9,3,18,0
6.416666666666667,6.0,8,5,18,0
6.25,6.0,8,4,18,0
6.416666666666667,7.0,8,4,18,0
6.916666666666667,6.0,10,5,18,0
6.75,6.5,10,5,18,3
5.833333333333333,6.0,8,2,18,0
6.25,5.5,9,2,18,0
7.583333333333333,7.5,10,5,18,3
5.833333333333333,5.5,9,3,18,0
6.25,6.5,10,4,18,0
6.25,6.0,10,4,18,0
6.5,6.5,11,3,18,0
6.333333333333333,7.0,10,3,18,0
6.166666666666667,6.0,8,4,18,0
6.166666666666667,6.0,10,3,18,0
5.333333333333333,5.0,8,3,18,0
6.0,6.0,9,4,18,0
5.75,5.5,8,4,18,0
5.583333333333333,6.0,10,3,18,0
6.333333333333333,6.0,9,4,18,0
5.916666666666667,6.0,10,2,18,0
5.75,6.0,7,4,18,0
6.583333333333333,6.5,10,3,18,0
6.333333333333333,6.5,11,3,18,0
5.916666666666667,6.0,9,2,18,0
5.916666666666667,5.5,9,2,18,0
6.333333333333333,6.0,9,4,18,0
6.0,6.0,9,3,18,0
6.666666666666667,6.5,8,5,18,0
5.5,6.0,8,3,18,0
6.0,6.0,9,3,18,0
6.583333333333333,6.5,9,3,18,0
4.25,4.5,6,2,18,1
2.75,2.5,5,1,10,1
3.25,4.0,4,1,10,1
2.75,3.0,3,2,10,1
5.666666666666667,5.0,9,4,18,0
2.0,2.0,2,2,7,1
1.0,1.0,1,1,7,1
4.5,4.5,6,3,8,1
4.0,4.0,4,4,7,1
4.0,4.0,4,4,7,1
1.0,1.0,1,1,7,1
3.333333333333333,4.0,4,2,9,1
4.0,4.0,7,1,17,1
3.333333333333333,3.0,6,1,15,1
4.909090909090909,6.0,8,1,17,0
5.0,5.0,5,5,7,0
2.0,2.0,3,1,8,1
2.5,2.5,3,2,8,1
3.0,3.0,3,3,8,1
2.0,1.0,4,1,9,1
4.0,4.0,6,2,9,1
3.0,4.0,4,1,9,1
2.6666666666666665,3.0,4,1,9,1
3.0,3.0,4,2,9,1
4.0,4.0,5,3,9,1
4.0,5.0,5,2,9,1
2.6666666666666665,3.0,4,1,9,1
4.0,4.5,6,1,16,1
3.0,3.0,4,2,10,1
3.5,3.5,5,2,10,1
1.0,1.0,1,1,8,1
2.0,2.0,3,1,8,1
1.5,1.5,2,1,8,1
1.5,1.5,2,1,8,1
3.636363636363636,4.0,8,1,17,0
2.2,2.0,3,2,11,1
4.4,4.0,7,2,16,0
4.363636363636363,5.0,7,2,17,0
2.5,2.5,4,1,14,1
5.25,5.0,8,2,18,0
6.333333333333333,6.5,9,3,18,0
4.75,5.0,10,1,18,0
3.636363636363636,4.0,6,1,17,1
7.833333333333333,8.0,11,5,18,3
3.333333333333333,2.5,8,1,12,1
3.5,3.5,5,2,12,1
3.0,3.0,4,2,12,1
3.5,3.5,5,2,12,1
6.0,6.5,10,2,18,0
1.8,1.0,4,1,11,1
2.6666666666666665,3.0,4,1,12,1
3.333333333333333,3.0,7,1,12,1
3.6666666666666665,3.5,5,3,12,1
2.0,2.0,3,1,11,1
2.2,2.0,3,1,11,1
2.6,3.0,4,1,11,1
2.6,3.0,4,1,11,1
3.8,4.0,5,2,11,1
6.5,6.0,11,3,18,0
6.083333333333333,6.5,9,2,18,0
6.166666666666667,6.0,9,4,18,0
3.75,4.0,5,2,9,1
2.8,2.0,5,1,10,1
3.25,3.0,6,1,9,1
3.5,3.5,5,2,9,1
3.4285714285714284,4.0,5,1,12,1
3.7142857142857135,4.0,6,1,12,1
3.4285714285714284,4.0,5,1,12,1
3.4285714285714284,3.0,5,2,12,1
2.2857142857142856,2.0,4,1,12,1
2.2,2.0,4,1,10,1
6.583333333333333,6.5,9,4,17,0
5.75,5.5,11,3,17,0
3.5,4.0,5,1,9,1
2.5,3.0,3,1,9,1
6.5,6.0,9,3,17,0
2.25,2.5,3,1,9,1
6.166666666666667,6.0,9,3,17,0
3.2,3.0,6,2,10,1
6.583333333333333,7.0,10,4,17,0
6.583333333333333,6.5,10,4,17,0
5.916666666666667,6.5,8,2,17,0
6.916666666666667,7.0,9,4,17,0
3.333333333333333,4.0,4,2,11,1
3.1666666666666665,4.0,4,1,11,1
5.666666666666667,5.5,8,4,17,0
6.416666666666667,6.0,10,4,17,0
6.666666666666667,6.5,10,4,17,0
6.833333333333333,6.5,9,5,17,0
1.8333333333333333,1.0,4,1,11,1
3.0,3.0,4,2,9,1
1.8,2.0,3,1,10,1
6.416666666666667,7.0,9,3,17,0
5.916666666666667,6.5,9,1,17,0
6.583333333333333,6.5,9,4,17,0
6.166666666666667,6.0,11,3,17,0
6.416666666666667,6.0,9,4,17,0
6.25,6.0,10,3,17,0
7.0,7.5,8,5,17,3
6.5,6.5,9,4,17,0
6.083333333333333,6.0,8,4,17,0
6.666666666666667,7.0,9,4,17,0
6.583333333333333,6.5,10,3,17,0
6.5,6.5,9,4,17,0
6.416666666666667,5.0,12,4,17,0
6.0,6.5,7,2,17,0
5.916666666666667,6.0,9,3,17,0
6.25,6.5,9,3,17,0
7.333333333333333,8.0,10,4,17,3
5.25,5.0,8,2,17,0
6.75,6.5,11,5,17,3
6.5,6.5,11,4,17,0
6.166666666666667,5.5,10,3,17,0
5.833333333333333,6.5,9,2,17,0
6.75,7.0,9,4,17,0
6.333333333333333,6.5,8,4,17,0
6.083333333333333,6.0,9,4,17,0
6.083333333333333,6.0,8,3,17,0
6.416666666666667,6.0,11,3,17,0
6.416666666666667,6.5,10,3,17,0
6.083333333333333,6.5,8,4,17,0
6.083333333333333,6.0,9,3,17,0
3.6666666666666665,4.0,5,2,8,1
4.0,4.0,4,4,8,1
2.6666666666666665,2.0,5,1,8,1
4.0,4.0,6,2,8,1
2.333333333333333,2.0,3,2,8,1
6.5,6.0,10,5,17,0
6.916666666666667,7.0,10,5,17,3
5.916666666666667,6.0,9,2,17,0
7.083333333333333,7.0,9,4,17,0
4.5,4.5,6,3,7,1
2.0,2.0,2,2,7,1
6.166666666666667,6.0,9,3,17,0
3.5,3.5,4,3,7,1
2.5,2.5,4,1,7,1
6.333333333333333,6.0,9,3,17,0
6.416666666666667,6.5,10,2,17,0
6.333333333333333,6.0,11,3,17,0
6.666666666666667,6.5,9,5,17,0
2.0,2.0,2,2,6,1
1.0,1.0,1,1,6,1
2.0,2.0,2,2,6,1
2.0,2.0,2,2,6,1
2.0,2.0,2,2,6,1
2.0,2.0,2,2,6,1
3.0,3.0,4,2,7,1
6.166666666666667,6.0,11,2,17,0
2.6666666666666665,3.0,3,2,8,1
6.166666666666667,7.0,9,3,17,0
3.8,3.5,7,1,15,1
4.181818181818182,4.0,7,3,16,0
4.1,4.5,8,1,15,0
6.583333333333333,6.5,9,4,17,0
3.6,3.0,6,1,15,1
6.666666666666667,7.0,9,1,17,0
4.181818181818182,4.0,6,2,16,1
4.222222222222222,4.0,6,2,14,1
7.333333333333333,7.5,10,5,17,3
3.727272727272727,4.0,7,1,15,1
3.333333333333333,3.0,5,2,7,1
6.583333333333333,7.0,10,4,16,0
3.0,3.0,5,2,10,1
3.0,3.0,4,2,7,1
2.4,3.0,3,1,9,1
3.0,3.0,4,2,10,1
1.6666666666666667,1.0,3,1,7,1
4.166666666666667,4.0,7,1,16,1
3.333333333333333,3.0,4,3,7,1
2.333333333333333,2.0,4,1,7,1
2.75,2.5,4,2,8,1
2.5,2.5,3,2,8,1
3.25,3.0,5,2,8,1
6.333333333333333,7.0,9,4,16,0
3.75,4.0,6,1,8,1
5.916666666666667,6.0,8,4,16,0
7.166666666666667,7.0,10,5,16,3
2.0,2.0,3,1,8,1
2.75,3.0,4,1,8,1
6.0,6.0,9,3,16,0
5.166666666666667,5.5,7,2,16,0
4.636363636363637,5.0,6,1,15,1
2.2,2.0,4,1,9,1
6.333333333333333,6.5,8,3,16,0
7.666666666666667,7.5,12,5,16,3
7.0,7.0,9,4,16,0
7.333333333333333,8.0,9,4,16,3
7.083333333333333,7.0,10,5,16,3
7.333333333333333,7.5,10,3,16,0
6.916666666666667,6.5,10,5,16,3
7.083333333333333,7.0,9,5,16,3
6.25,7.0,9,3,16,0
6.0,5.5,10,4,16,0
6.25,6.0,9,4,16,0
6.666666666666667,7.0,8,5,16,0
6.0,5.5,10,4,16,0
6.833333333333333,6.5,11,4,16,0
5.75,5.5,9,3,16,0
6.583333333333333,7.0,9,3,16,0
4.181818181818182,4.0,7,1,15,1
6.833333333333333,7.0,10,4,16,0
5.833333333333333,6.0,8,4,16,0
6.583333333333333,7.0,9,3,16,0
3.4,3.0,6,1,9,1
6.833333333333333,7.0,11,4,16,0
