customer_id,name,class,gender,start_date,end_date,campaign_id,is_deleted,class_name,price,campaign_name,mean,median,max,min,routine_flg,calc_date,membership
GD868574,XXXX,C03,M,2017-11-01,2018-08-31,CA1,1,2_야간,6000,2_일반,2.4,3.0,3,1,0,2018-08-31,9
OA039044,XXXXX,C01,F,2017-11-01,2018-09-30,CA1,1,0_종일,10500,2_일반,3.0,3.0,4,2,0,2018-09-30,10
OA571994,XXXXXX,C01,F,2017-11-01,2018-06-30,CA1,1,0_종일,10500,2_일반,1.6666666666666667,1.0,3,1,0,2018-06-30,7
IK823588,XXXX,C01,F,2017-11-01,2019-03-31,CA1,1,0_종일,10500,2_일반,4.166666666666667,4.0,7,1,1,2019-03-31,16
GD434239,XXXXX,C03,M,2017-11-01,2018-06-30,CA1,1,2_야간,6000,2_일반,3.3333333333333335,3.0,4,3,0,2018-06-30,7
GD536257,XX,C03,M,2017-11-01,2018-06-30,CA1,1,2_야간,6000,2_일반,2.3333333333333335,2.0,4,1,0,2018-06-30,7
TS468480,XX,C03,M,2017-11-01,2018-07-31,CA1,1,2_야간,6000,2_일반,2.75,2.5,4,2,0,2018-07-31,8
OA041099,XXXXX,C02,F,2017-11-01,2018-07-31,CA1,1,1_주간,7500,2_일반,2.5,2.5,3,2,0,2018-07-31,8
PL297992,XXXXX,C01,M,2017-11-01,2018-07-31,CA1,1,0_종일,10500,2_일반,3.25,3.0,5,2,0,2018-07-31,8
GD574177,XXXX,C01,M,2017-11-01,,CA1,0,0_종일,10500,2_일반,6.333333333333333,7.0,9,4,1,2019-03-31,16
GD614242,XXXXX,C01,M,2017-11-01,2018-07-31,CA1,1,0_종일,10500,2_일반,3.75,4.0,6,1,0,2018-07-31,8
HI964680,XXXX,C01,F,2017-11-01,,CA1,0,0_종일,10500,2_일반,5.916666666666667,6.0,8,4,1,2019-03-31,16
PL573375,XXXX,C03,M,2017-11-01,,CA1,0,2_야간,6000,2_일반,7.166666666666667,7.0,10,5,1,2019-03-31,16
TS243124,XXXXX,C01,M,2017-11-01,2018-07-31,CA1,1,0_종일,10500,2_일반,2.0,2.0,3,1,0,2018-07-31,8
AS512827,XXXXX,C01,M,2017-11-01,2018-07-31,CA1,1,0_종일,10500,2_일반,2.75,3.0,4,1,0,2018-07-31,8
IK254439,XXXXX,C03,M,2017-11-01,,CA1,0,2_야간,6000,2_일반,6.0,6.0,9,3,1,2019-03-31,16
GD672003,XXXXX,C02,F,2017-11-01,,CA1,0,1_주간,7500,2_일반,5.166666666666667,5.5,7,2,1,2019-03-31,16
HD079011,XXXXX,C01,F,2017-11-01,2019-02-28,CA1,1,0_종일,10500,2_일반,4.636363636363637,5.0,6,1,1,2019-02-28,15
GD671138,XXXX,C03,M,2017-11-01,2018-08-31,CA1,1,2_야간,6000,2_일반,2.2,2.0,4,1,0,2018-08-31,9
GD585679,XXXXXX,C02,F,2017-11-01,,CA1,0,1_주간,7500,2_일반,6.333333333333333,6.5,8,3,1,2019-03-31,16
IK061665,XXXX,C01,M,2017-11-01,,CA1,0,0_종일,10500,2_일반,7.666666666666667,7.5,12,5,1,2019-03-31,16
TS600511,XX,C01,M,2017-11-01,,CA1,0,0_종일,10500,2_일반,7.0,7.0,9,4,1,2019-03-31,16
GD341063,XXXXX,C01,M,2017-11-01,,CA1,0,0_종일,10500,2_일반,7.333333333333333,8.0,9,4,1,2019-03-31,16
GD366297,XXXXX,C01,M,2017-11-01,,CA1,0,0_종일,10500,2_일반,7.083333333333333,7.0,10,5,1,2019-03-31,16
OA570624,XXXX,C01,M,2017-11-01,,CA1,0,0_종일,10500,2_일반,7.333333333333333,7.5,10,3,1,2019-03-31,16
PL865678,XXXX,C01,M,2017-11-01,,CA1,0,0_종일,10500,2_일반,6.916666666666667,6.5,10,5,1,2019-03-31,16
HD765436,XXX,C02,F,2017-11-01,,CA1,0,1_주간,7500,2_일반,7.083333333333333,7.0,9,5,1,2019-03-31,16
AS636570,XXXXX,C01,M,2017-11-01,,CA1,0,0_종일,10500,2_일반,6.25,7.0,9,3,1,2019-03-31,16
IK633711,XXXX,C03,F,2017-11-01,,CA1,0,2_야간,6000,2_일반,6.0,5.5,10,4,1,2019-03-31,16
OA316605,XXXX,C01,M,2017-11-01,,CA1,0,0_종일,10500,2_일반,6.25,6.0,9,4,1,2019-03-31,16
OA510985,XXXX,C01,M,2017-11-01,,CA1,0,0_종일,10500,2_일반,6.666666666666667,7.0,8,5,1,2019-03-31,16
AS649439,XXX,C03,M,2017-11-01,,CA1,0,2_야간,6000,2_일반,6.0,5.5,10,4,1,2019-03-31,16
HI969539,XXXX,C01,M,2017-11-01,,CA1,0,0_종일,10500,2_일반,6.833333333333333,6.5,11,4,1,2019-03-31,16
PL843204,XXXXX,C02,F,2017-11-01,,CA1,0,1_주간,7500,2_일반,5.75,5.5,9,3,1,2019-03-31,16
TS277035,XXXXXX,C01,M,2017-11-01,,CA1,0,0_종일,10500,2_일반,6.583333333333333,7.0,9,3,1,2019-03-31,16
TS794667,XX,C01,M,2017-11-01,2019-02-28,CA1,1,0_종일,10500,2_일반,4.181818181818182,4.0,7,1,1,2019-02-28,15
OA214272,XXXX,C02,F,2017-11-01,,CA1,0,1_주간,7500,2_일반,6.833333333333333,7.0,10,4,1,2019-03-31,16
HI728754,XXXX,C03,M,2017-11-01,,CA1,0,2_야간,6000,2_일반,5.833333333333333,6.0,8,4,1,2019-03-31,16
IK379208,XXXXX,C02,F,2017-11-01,,CA1,0,1_주간,7500,2_일반,6.583333333333333,7.0,9,3,1,2019-03-31,16
TS760331,XXX,C03,M,2017-11-01,2018-08-31,CA1,1,2_야간,6000,2_일반,3.4,3.0,6,1,1,2018-08-31,9
OA104710,XXXX,C01,M,2017-11-01,,CA1,0,0_종일,10500,2_일반,6.833333333333333,7.0,11,4,1,2019-03-31,16
IK146888,XXXX,C03,M,2017-11-01,2018-08-31,CA1,1,2_야간,6000,2_일반,2.0,2.0,4,1,1,2018-08-31,9
HD807553,XXXXX,C01,F,2017-11-01,2018-08-31,CA1,1,0_종일,10500,2_일반,3.0,4.0,4,1,0,2018-08-31,9
AS070625,XXXX,C02,F,2017-11-01,,CA1,0,1_주간,7500,2_일반,6.0,6.5,9,3,1,2019-03-31,16
TS554434,XXX,C03,M,2017-11-01,2019-01-31,CA1,1,2_야간,6000,2_일반,4.3,4.5,8,1,1,2019-01-31,14
TS871110,XXXXX,C03,M,2017-11-01,,CA1,0,2_야간,6000,2_일반,6.916666666666667,7.0,9,4,1,2019-03-31,16
PL340906,XXXX,C01,M,2017-11-01,2018-08-31,CA1,1,0_종일,10500,2_일반,1.8,1.0,3,1,0,2018-08-31,9
TS365322,XXXXX,C01,F,2017-11-01,,CA1,0,0_종일,10500,2_일반,6.5,7.0,9,4,1,2019-03-31,16
HD822984,XXXXX,C01,F,2017-11-01,2019-02-28,CA1,1,0_종일,10500,2_일반,4.454545454545454,4.0,8,2,1,2019-02-28,15
HD623640,XX,C02,M,2017-11-01,,CA1,0,1_주간,7500,2_일반,6.583333333333333,6.5,9,4,1,2019-03-31,16
PL042341,XXXXX,C03,M,2017-11-01,,CA1,0,2_야간,6000,2_일반,5.833333333333333,6.0,9,1,1,2019-03-31,16
AS548544,XXXX,C01,F,2017-11-01,,CA1,0,0_종일,10500,2_일반,6.083333333333333,5.5,9,2,1,2019-03-31,16
HI088281,XXXX,C02,F,2017-11-01,,CA1,0,1_주간,7500,2_일반,6.083333333333333,6.5,8,3,1,2019-03-31,16
PL857529,XXX,C03,M,2017-11-01,,CA1,0,2_야간,6000,2_일반,6.666666666666667,6.5,10,4,1,2019-03-31,16
HD156305,XXXX,C02,F,2017-11-01,,CA1,0,1_주간,7500,2_일반,7.333333333333333,7.0,10,6,1,2019-03-31,16
GD172092,XXX,C02,F,2017-11-01,,CA1,0,1_주간,7500,2_일반,6.25,6.5,9,1,1,2019-03-31,16
AS412668,XXX,C01,F,2017-11-01,,CA1,0,0_종일,10500,2_일반,7.0,7.0,10,4,1,2019-03-31,16
TS012757,XX,C03,F,2017-11-01,,CA1,0,2_야간,6000,2_일반,6.833333333333333,7.0,10,5,1,2019-03-31,16
PL558375,XXXX,C02,F,2017-11-01,,CA1,0,1_주간,7500,2_일반,6.25,6.0,9,5,1,2019-03-31,16
HI878806,XXX,C01,M,2017-11-01,,CA1,0,0_종일,10500,2_일반,6.583333333333333,6.5,9,5,1,2019-03-31,16
HD321813,XXX,C02,F,2017-11-01,2018-11-30,CA1,1,1_주간,7500,2_일반,3.625,3.0,9,1,1,2018-11-30,12
OA406772,XXXX,C02,M,2017-11-01,2018-11-30,CA1,1,1_주간,7500,2_일반,4.125,3.5,7,3,1,2018-11-30,12
OA052852,XXXXX,C02,M,2017-11-01,2018-11-30,CA1,1,1_주간,7500,2_일반,4.125,3.5,7,3,1,2018-11-30,12
HI637811,XXXX,C02,F,2017-11-01,,CA1,0,1_주간,7500,2_일반,6.333333333333333,6.0,10,1,1,2019-03-31,16
PL430333,XXXX,C01,M,2017-11-01,,CA1,0,0_종일,10500,2_일반,6.083333333333333,6.0,8,5,1,2019-03-31,16
HI107999,XX,C01,M,2017-11-01,,CA1,0,0_종일,10500,2_일반,6.5,7.0,10,3,1,2019-03-31,16
GD701512,XXXXX,C01,M,2017-11-01,2018-11-30,CA1,1,0_종일,10500,2_일반,3.75,4.0,6,2,1,2018-11-30,12
TS682265,XXXX,C03,M,2017-11-01,,CA1,0,2_야간,6000,2_일반,7.0,7.0,9,4,1,2019-03-31,16
TS758130,XX,C02,F,2017-11-01,2018-05-31,CA1,1,1_주간,7500,2_일반,2.0,2.0,3,1,0,2018-05-31,6
HI373091,XXXX,C02,F,2017-11-01,2018-05-31,CA1,1,1_주간,7500,2_일반,3.5,3.5,4,3,0,2018-05-31,6
HD055792,XXXXX,C01,M,2017-11-01,,CA1,0,0_종일,10500,2_일반,5.75,5.5,9,3,1,2019-03-31,16
HI664739,XXXX,C01,M,2017-11-01,,CA1,0,0_종일,10500,2_일반,6.166666666666667,6.5,9,3,1,2019-03-31,16
GD332587,XXXXX,C02,F,2017-11-01,2018-05-31,CA1,1,1_주간,7500,2_일반,1.0,1.0,1,1,0,2018-05-31,6
HD801142,XXXXX,C01,M,2017-11-01,2018-05-31,CA1,1,0_종일,10500,2_일반,2.0,2.0,2,2,0,2018-05-31,6
PL221756,XXX,C03,M,2017-11-01,2019-03-31,CA1,1,2_야간,6000,2_일반,4.166666666666667,4.5,7,1,1,2019-03-31,16
HI501312,XXX,C02,M,2017-11-01,2018-05-31,CA1,1,1_주간,7500,2_일반,3.5,3.5,4,3,1,2018-05-31,6
OA697065,XXXXX,C02,F,2017-11-01,2018-05-31,CA1,1,1_주간,7500,2_일반,1.5,1.5,2,1,0,2018-05-31,6
TS493191,XX,C03,F,2017-11-01,,CA1,0,2_야간,6000,2_일반,6.75,6.0,9,4,1,2019-03-31,16
TS132003,XX,C02,F,2017-11-01,,CA1,0,1_주간,7500,2_일반,6.083333333333333,6.5,9,1,1,2019-03-31,16
HD245568,XXXXX,C02,F,2017-11-01,,CA1,0,1_주간,7500,2_일반,7.166666666666667,7.5,11,4,1,2019-03-31,16
HD768386,XXXX,C03,M,2017-11-01,2018-11-30,CA1,1,2_야간,6000,2_일반,3.5,3.5,6,1,1,2018-11-30,12
TS093380,XXX,C01,F,2017-11-01,,CA1,0,0_종일,10500,2_일반,6.583333333333333,6.0,10,3,1,2019-03-31,16
GD788422,XXXX,C03,M,2017-11-01,,CA1,0,2_야간,6000,2_일반,5.916666666666667,5.5,9,3,1,2019-03-31,16
PL023132,XXXX,C01,M,2017-11-01,,CA1,0,0_종일,10500,2_일반,5.833333333333333,6.0,8,3,1,2019-03-31,16
TS919144,XXX,C03,M,2017-11-01,2018-10-31,CA1,1,2_야간,6000,2_일반,2.7142857142857144,3.0,4,1,1,2018-10-31,11
AS390441,XXXX,C03,M,2017-11-01,,CA1,0,2_야간,6000,2_일반,5.583333333333333,6.0,9,2,1,2019-03-31,16
TS731637,XXXX,C02,M,2017-11-01,,CA1,0,1_주간,7500,2_일반,6.833333333333333,6.5,10,3,1,2019-03-31,16
IK689396,XXXX,C02,F,2017-11-01,2018-04-30,CA1,1,1_주간,7500,2_일반,2.0,2.0,2,2,0,2018-04-30,5
IK151065,XXXX,C03,M,2017-11-01,2018-04-30,CA1,1,2_야간,6000,2_일반,2.0,2.0,2,2,0,2018-04-30,5
AS928923,XXXXX,C03,F,2017-11-01,2018-10-31,CA1,1,2_야간,6000,2_일반,3.2857142857142856,3.0,5,2,0,2018-10-31,11
HD537011,XXX,C03,F,2017-11-01,,CA1,0,2_야간,6000,2_일반,6.0,6.0,9,3,1,2019-03-31,16
HI273985,XXXXX,C03,M,2017-11-01,,CA1,0,2_야간,6000,2_일반,5.75,6.0,9,2,1,2019-03-31,16
HI501814,XXXX,C01,F,2017-11-01,2019-02-28,CA1,1,0_종일,10500,2_일반,4.090909090909091,4.0,6,1,1,2019-02-28,15
OA820321,XXXX,C03,M,2017-11-01,2018-04-30,CA1,1,2_야간,6000,2_일반,2.0,2.0,2,2,0,2018-04-30,5
PL166709,XXXXX,C02,F,2017-11-01,,CA1,0,1_주간,7500,2_일반,5.833333333333333,6.0,8,3,1,2019-03-31,16
AS995937,XXX,C02,M,2017-11-01,,CA1,0,1_주간,7500,2_일반,6.833333333333333,7.0,9,4,1,2019-03-31,16
PL866469,XXX,C03,M,2017-11-01,,CA1,0,2_야간,6000,2_일반,6.75,7.0,10,3,1,2019-03-31,16
OA021894,XX,C03,M,2017-11-01,2018-04-30,CA1,1,2_야간,6000,2_일반,3.0,3.0,3,3,0,2018-04-30,5
TS642752,XXXX,C02,F,2017-11-01,2019-02-28,CA1,1,1_주간,7500,2_일반,4.0,3.0,10,1,1,2019-02-28,15
AS073168,XXXXX,C01,M,2017-11-01,,CA1,0,0_종일,10500,2_일반,6.083333333333333,6.0,8,3,1,2019-03-31,16
OA212271,XXXXX,C01,F,2017-11-01,,CA1,0,0_종일,10500,2_일반,7.0,7.0,9,5,1,2019-03-31,16
HD666936,XXXX,C01,M,2017-11-01,,CA1,0,0_종일,10500,2_일반,6.333333333333333,6.5,11,2,1,2019-03-31,16
PL004477,XXXXX,C01,F,2017-11-01,2018-04-30,CA1,1,0_종일,10500,2_일반,1.0,1.0,1,1,0,2018-04-30,5
IK524314,XXXX,C01,M,2017-12-01,2018-05-31,CA3,1,0_종일,10500,1_입회비무료,2.5,2.5,4,1,0,2018-05-31,5
TS218627,XXXXX,C02,F,2017-12-01,2018-07-31,CA3,1,1_주간,7500,1_입회비무료,3.0,3.0,4,2,0,2018-07-31,7
GD401728,XXXXX,C01,M,2017-12-01,,CA3,0,0_종일,10500,1_입회비무료,6.666666666666667,7.0,10,4,1,2019-03-31,15
PL147335,XXXXXX,C03,M,2017-12-01,,CA3,0,2_야간,6000,1_입회비무료,6.583333333333333,7.0,10,3,1,2019-03-31,15
IK142972,XXXXX,C01,F,2017-12-01,,CA3,0,0_종일,10500,1_입회비무료,7.166666666666667,8.0,9,4,1,2019-03-31,15
HD822643,XXXXX,C01,F,2017-12-01,2018-07-31,CA3,1,0_종일,10500,1_입회비무료,3.0,3.0,4,2,1,2018-07-31,7
PL952460,XX,C01,F,2017-12-01,2018-07-31,CA3,1,0_종일,10500,1_입회비무료,4.0,4.0,6,2,1,2018-07-31,7
PL828083,XXX,C03,M,2017-12-01,,CA3,0,2_야간,6000,1_입회비무료,6.25,5.5,11,3,1,2019-03-31,15
HD640143,XXXXX,C01,M,2017-12-01,,CA3,0,0_종일,10500,1_입회비무료,7.333333333333333,7.0,11,4,1,2019-03-31,15
IK094736,XXX,C02,F,2017-12-01,2018-07-31,CA3,1,1_주간,7500,1_입회비무료,3.0,2.5,5,2,0,2018-07-31,7
TS409844,XXXXXX,C02,F,2017-12-01,,CA3,0,1_주간,7500,1_입회비무료,7.083333333333333,7.0,9,5,1,2019-03-31,15
TS277529,XXXXX,C03,M,2017-12-01,2018-07-31,CA3,1,2_야간,6000,1_입회비무료,2.75,2.5,5,1,0,2018-07-31,7
PL258167,XXXXX,C02,F,2017-12-01,2018-05-31,CA3,1,1_주간,7500,1_입회비무료,1.0,1.0,1,1,0,2018-05-31,5
HI525146,XXX,C03,M,2017-12-01,2018-07-31,CA3,1,2_야간,6000,1_입회비무료,3.0,2.5,6,1,1,2018-07-31,7
OA535401,XXXX,C02,F,2017-12-01,,CA3,0,1_주간,7500,1_입회비무료,6.666666666666667,6.5,10,1,1,2019-03-31,15
IK236489,XXXX,C01,F,2017-12-01,,CA3,0,0_종일,10500,1_입회비무료,6.833333333333333,6.5,9,5,1,2019-03-31,15
TS025348,XXXXXX,C02,F,2017-12-01,2018-05-31,CA3,1,1_주간,7500,1_입회비무료,2.0,2.0,3,1,0,2018-05-31,5
AS351574,XXXXXX,C02,M,2017-12-01,2018-07-31,CA3,1,1_주간,7500,1_입회비무료,3.25,3.0,6,1,0,2018-07-31,7
PL303162,XXXX,C02,F,2017-12-01,,CA3,0,1_주간,7500,1_입회비무료,7.083333333333333,7.0,10,3,1,2019-03-31,15
AS846781,XXXXX,C03,M,2017-12-01,2018-07-31,CA3,1,2_야간,6000,1_입회비무료,3.5,4.0,5,1,1,2018-07-31,7
OA427655,XXX,C02,F,2017-12-01,,CA3,0,1_주간,7500,1_입회비무료,6.666666666666667,7.0,9,4,1,2019-03-31,15
OA855863,XX,C01,M,2017-12-01,,CA3,0,0_종일,10500,1_입회비무료,6.5,7.0,9,2,1,2019-03-31,15
PL594064,XXXXX,C01,M,2017-12-01,2018-07-31,CA3,1,0_종일,10500,1_입회비무료,3.5,3.5,5,2,0,2018-07-31,7
HD981504,XXXX,C01,M,2017-12-01,2018-04-30,CA3,1,0_종일,10500,1_입회비무료,2.0,2.0,2,2,0,2018-04-30,4
PL876743,XXXX,C01,F,2017-12-01,2018-07-31,CA3,1,0_종일,10500,1_입회비무료,3.0,3.0,4,2,0,2018-07-31,7
IK652901,XXXXX,C01,F,2017-12-01,2018-06-30,CA3,1,0_종일,10500,1_입회비무료,3.0,2.0,5,2,1,2018-06-30,6
OA917563,XXXXX,C02,F,2017-12-01,2018-06-30,CA3,1,1_주간,7500,1_입회비무료,2.3333333333333335,2.0,3,2,0,2018-06-30,6
HD344852,XX,C01,F,2017-12-01,2018-06-30,CA3,1,0_종일,10500,1_입회비무료,2.3333333333333335,2.0,3,2,0,2018-06-30,6
GD711631,XXXXX,C01,M,2017-12-01,2018-06-30,CA3,1,0_종일,10500,1_입회비무료,3.0,3.0,4,2,0,2018-06-30,6
OA493465,XXXX,C02,F,2017-12-01,2018-06-30,CA3,1,1_주간,7500,1_입회비무료,3.3333333333333335,3.0,5,2,0,2018-06-30,6
IK252166,XXXXX,C02,F,2017-12-01,2018-06-30,CA3,1,1_주간,7500,1_입회비무료,3.6666666666666665,4.0,4,3,1,2018-06-30,6
GD398206,XXXX,C01,M,2017-12-01,,CA3,0,0_종일,10500,1_입회비무료,7.0,7.0,10,3,1,2019-03-31,15
PL391700,XX,C03,M,2017-12-01,2018-06-30,CA3,1,2_야간,6000,1_입회비무료,2.0,2.0,3,1,0,2018-06-30,6
HI735675,XXXX,C03,F,2017-12-01,,CA3,0,2_야간,6000,1_입회비무료,6.166666666666667,6.0,9,5,1,2019-03-31,15
HI027437,XXXXX,C01,F,2017-12-01,,CA3,0,0_종일,10500,1_입회비무료,6.333333333333333,7.0,10,2,1,2019-03-31,15
GD575423,XXXXX,C02,M,2017-12-01,,CA3,0,1_주간,7500,1_입회비무료,7.0,7.0,10,4,1,2019-03-31,15
TS569600,XX,C01,F,2017-12-01,2019-02-28,CA3,1,0_종일,10500,1_입회비무료,3.1818181818181817,3.0,6,1,1,2019-02-28,14
PL020821,XX,C03,M,2017-12-01,,CA3,0,2_야간,6000,1_입회비무료,6.916666666666667,7.5,10,3,1,2019-03-31,15
HD848426,XXXXXX,C02,F,2017-12-01,,CA3,0,1_주간,7500,1_입회비무료,6.75,7.0,9,5,1,2019-03-31,15
OA468240,XXXX,C02,F,2017-12-01,,CA3,0,1_주간,7500,1_입회비무료,6.416666666666667,6.0,10,4,1,2019-03-31,15
TS300891,XXX,C02,F,2017-12-01,,CA3,0,1_주간,7500,1_입회비무료,6.833333333333333,7.0,11,4,1,2019-03-31,15
AS235724,XXX,C01,M,2017-12-01,,CA3,0,0_종일,10500,1_입회비무료,7.25,7.5,10,4,1,2019-03-31,15
IK853780,XXXXX,C03,M,2017-12-01,,CA3,0,2_야간,6000,1_입회비무료,6.166666666666667,6.0,9,2,1,2019-03-31,15
GD843424,XXXXX,C02,F,2017-12-01,2018-05-31,CA3,1,1_주간,7500,1_입회비무료,2.0,2.0,3,1,0,2018-05-31,5
IK057975,XXXXX,C01,F,2017-12-01,2018-05-31,CA3,1,0_종일,10500,1_입회비무료,3.0,3.0,4,2,0,2018-05-31,5
HD160543,XXXX,C02,M,2017-12-01,,CA3,0,1_주간,7500,1_입회비무료,6.666666666666667,6.5,11,4,1,2019-03-31,15
AS924898,XXXX,C02,F,2017-12-01,,CA3,0,1_주간,7500,1_입회비무료,6.5,6.0,11,4,1,2019-03-31,15
HD053694,XX,C01,F,2017-12-01,,CA3,0,0_종일,10500,1_입회비무료,6.666666666666667,7.0,10,4,1,2019-03-31,15
GD376049,XXXX,C02,F,2017-12-01,,CA3,0,1_주간,7500,1_입회비무료,6.916666666666667,7.0,11,3,1,2019-03-31,15
GD057803,XXXX,C02,F,2017-12-01,2018-05-31,CA3,1,1_주간,7500,1_입회비무료,2.5,2.5,3,2,0,2018-05-31,5
GD038969,XXXXX,C02,F,2017-12-01,2018-06-30,CA3,1,1_주간,7500,1_입회비무료,4.333333333333333,5.0,6,2,1,2018-06-30,6
HI491504,XXXX,C03,F,2017-12-01,2018-07-31,CA3,1,2_야간,6000,1_입회비무료,3.25,2.5,6,2,1,2018-07-31,7
PL950758,XX,C03,M,2017-12-01,2018-06-30,CA3,1,2_야간,6000,1_입회비무료,3.3333333333333335,4.0,4,2,1,2018-06-30,6
HI108402,XXXXX,C02,F,2017-12-01,2018-06-30,CA3,1,1_주간,7500,1_입회비무료,1.0,1.0,1,1,0,2018-06-30,6
IK825670,XXXXXX,C01,F,2017-12-01,2018-07-31,CA3,1,0_종일,10500,1_입회비무료,2.5,2.5,4,1,1,2018-07-31,7
IK604091,XXXXXX,C01,M,2017-12-01,2018-05-31,CA3,1,0_종일,10500,1_입회비무료,2.5,2.5,3,2,0,2018-05-31,5
OA846610,XXXXX,C01,M,2017-12-01,2018-05-31,CA3,1,0_종일,10500,1_입회비무료,2.0,2.0,2,2,0,2018-05-31,5
HI599756,XXX,C03,M,2017-12-01,2018-05-31,CA3,1,2_야간,6000,1_입회비무료,1.5,1.5,2,1,0,2018-05-31,5
OA944593,XXXXX,C01,M,2017-12-01,2018-04-30,CA3,1,0_종일,10500,1_입회비무료,3.0,3.0,3,3,0,2018-04-30,4
HI941745,XXXXX,C01,M,2017-12-01,2018-04-30,CA3,1,0_종일,10500,1_입회비무료,1.0,1.0,1,1,0,2018-04-30,4
HD974505,XX,C02,F,2017-12-01,2018-04-30,CA3,1,1_주간,7500,1_입회비무료,4.0,4.0,4,4,0,2018-04-30,4
HI629862,XXXXX,C01,F,2017-12-01,2018-04-30,CA3,1,0_종일,10500,1_입회비무료,2.0,2.0,2,2,0,2018-04-30,4
OA676083,XXXXX,C01,F,2017-12-01,2019-01-31,CA3,1,0_종일,10500,1_입회비무료,3.8,3.5,6,1,1,2019-01-31,13
HI035448,XXXXX,C01,F,2017-12-01,2018-04-30,CA3,1,0_종일,10500,1_입회비무료,2.0,2.0,2,2,0,2018-04-30,4
HD376302,XXXX,C01,F,2017-12-01,2019-01-31,CA3,1,0_종일,10500,1_입회비무료,4.0,3.5,7,2,1,2019-01-31,13
GD471767,XX,C02,F,2017-12-01,,CA3,0,1_주간,7500,1_입회비무료,6.333333333333333,5.0,10,4,1,2019-03-31,15
HI060044,XXXXXX,C01,F,2017-12-01,2018-04-30,CA3,1,0_종일,10500,1_입회비무료,1.0,1.0,1,1,0,2018-04-30,4
PL784647,XXXXXX,C02,M,2017-12-01,2018-04-30,CA3,1,1_주간,7500,1_입회비무료,1.0,1.0,1,1,0,2018-04-30,4
OA022685,XXXXXX,C03,M,2017-12-01,2018-04-30,CA3,1,2_야간,6000,1_입회비무료,3.0,3.0,3,3,0,2018-04-30,4
IK331582,XXXX,C01,M,2017-12-01,2018-05-31,CA3,1,0_종일,10500,1_입회비무료,2.0,2.0,3,1,0,2018-05-31,5
TS033156,XXXXX,C03,M,2017-12-01,2018-04-30,CA3,1,2_야간,6000,1_입회비무료,3.0,3.0,3,3,0,2018-04-30,4
OA481981,XXX,C02,M,2017-12-01,2018-04-30,CA3,1,1_주간,7500,1_입회비무료,1.0,1.0,1,1,0,2018-04-30,4
HD214175,XXXXX,C02,M,2017-12-01,,CA3,0,1_주간,7500,1_입회비무료,7.75,7.5,12,4,1,2019-03-31,15
HD652153,XXXX,C02,M,2017-12-01,2018-04-30,CA3,1,1_주간,7500,1_입회비무료,1.0,1.0,1,1,0,2018-04-30,4
TS041114,XXXX,C01,F,2017-12-01,2018-06-30,CA3,1,0_종일,10500,1_입회비무료,2.0,2.0,3,1,0,2018-06-30,6
HD121067,XXXXX,C01,M,2017-12-01,,CA3,0,0_종일,10500,1_입회비무료,7.416666666666667,7.0,12,4,1,2019-03-31,15
PL675446,XXXXXX,C02,F,2017-12-01,2018-06-30,CA3,1,1_주간,7500,1_입회비무료,3.3333333333333335,3.0,4,3,1,2018-06-30,6
HD566204,XXXXX,C03,F,2017-12-01,2018-06-30,CA3,1,2_야간,6000,1_입회비무료,2.3333333333333335,2.0,4,1,0,2018-06-30,6
HD200554,XXXX,C01,M,2017-12-01,2018-06-30,CA3,1,0_종일,10500,1_입회비무료,3.0,3.0,5,1,1,2018-06-30,6
OA671084,XXXXXX,C01,M,2017-12-01,2018-06-30,CA3,1,0_종일,10500,1_입회비무료,2.3333333333333335,2.0,3,2,0,2018-06-30,6
GD492710,XXX,C03,M,2017-12-01,,CA3,0,2_야간,6000,1_입회비무료,6.25,6.0,10,5,1,2019-03-31,15
PL661925,XXXXXX,C01,M,2017-12-01,2018-05-31,CA3,1,0_종일,10500,1_입회비무료,1.0,1.0,1,1,0,2018-05-31,5
OA104546,XXXX,C03,M,2017-12-01,2018-12-31,CA3,1,2_야간,6000,1_입회비무료,3.4444444444444446,3.0,7,2,1,2018-12-31,12
OA510950,XXXX,C01,M,2017-12-01,2018-05-31,CA3,1,0_종일,10500,1_입회비무료,2.0,2.0,3,1,0,2018-05-31,5
HI698264,XXXX,C01,F,2017-12-01,2018-12-31,CA3,1,0_종일,10500,1_입회비무료,4.888888888888889,5.0,7,2,1,2018-12-31,12
TS298879,XXXXX,C01,M,2017-12-01,2018-10-31,CA3,1,0_종일,10500,1_입회비무료,2.857142857142857,3.0,4,1,1,2018-10-31,10
HD766838,XXXXX,C01,F,2017-12-01,2018-10-31,CA3,1,0_종일,10500,1_입회비무료,4.142857142857143,4.0,8,1,1,2018-10-31,10
HI846961,XXX,C02,F,2017-12-01,2018-10-31,CA3,1,1_주간,7500,1_입회비무료,3.7142857142857144,4.0,5,2,1,2018-10-31,10
TS235548,XXXX,C01,M,2017-12-01,2018-10-31,CA3,1,0_종일,10500,1_입회비무료,2.857142857142857,3.0,5,1,1,2018-10-31,10
TS853020,XXX,C02,F,2017-12-01,2018-10-31,CA3,1,1_주간,7500,1_입회비무료,3.857142857142857,3.0,8,1,1,2018-10-31,10
OA388010,XXXXX,C01,M,2017-12-01,,CA3,0,0_종일,10500,1_입회비무료,6.25,6.0,9,3,1,2019-03-31,15
